hour_of_day,day_of_week,is_weekend,month,day_of_month,temperature,precipitation,weather_condition,humidity,wind_speed,line_number,vehicle_type,vehicle_number,brigade,route_segment,direction,stop_name,planned_travel_time_min,delay_minutes,delay_category,delay_ratio,is_delayed
11,3,False,3,24,13.7,0.6,rain,53,2.3,76,tramwaj,RY897,55-04,Borek Fałęcki–Kopiec Wandy,Rondo Hipokratesa,Rondo Hipokratesa 02,30,1.8,slight_delay,0.058406,False
18,2,False,6,24,36.7,0.6,cloudy,93,1.5,22,tramwaj,RP923,67-08,Mały Płaszów–Cichy Kącik,Nowy Bieżanów P+R,Kurdwanów P+R 03,20,1.4,slight_delay,0.069402,False
19,2,False,9,28,21.7,0.5,sunny,76,0.3,9,tramwaj,HY670,32-02,Rondo Grunwaldzkie–Czerwone Maki,Pleszów,Bronowice Małe 01,20,0.0,on_time,0.0,False
14,1,False,3,13,19.3,0.4,sunny,80,5.6,18,tramwaj,RZ236,60-09,Borek Fałęcki–Kopiec Wandy,Os.Piastów,Borek Fałęcki 01,40,1.7,slight_delay,0.041889,False
9,3,False,1,21,3.0,0.1,rain,68,1.4,1,tramwaj,RF873,57-10,Nowy Bieżanów–Krowodrza,Krowodrza G. P+R,Mały Płaszów P+R 01,45,0.0,on_time,0.0,False
16,3,False,9,20,29.1,0.0,rain,59,0.1,10,tramwaj,RG950,71-08,Borek Fałęcki–Kopiec Wandy,Nowy Bieżanów P+R,Rondo Hipokratesa 02,45,1.8,slight_delay,0.039471,False
14,0,False,6,12,31.0,0.0,sunny,86,0.8,76,tramwaj,RP861,61-08,Kurdwanów–Pleszów,Pleszów,Bronowice Małe 01,45,0.0,on_time,0.0,False
15,3,False,8,15,30.4,0.9,cloudy,43,2.6,76,tramwaj,HL869,32-05,Górka Narodowa–Czerwone Maki,Borek Fałęcki,Bronowice Małe 01,25,2.0,slight_delay,0.079979,False
16,0,False,9,1,24.4,0.1,cloudy,62,1.5,3,tramwaj,RZ741,31-05,Rondo Grunwaldzkie–Czerwone Maki,Os.Piastów,Pleszów 01,20,2.2,slight_delay,0.111619,False
6,5,True,6,2,22.4,1.5,cloudy,45,1.1,10,tramwaj,RZ179,37-04,Bronowice–Borek Fałęcki,Rondo Hipokratesa,Nowy Bieżanów P+R 01,45,0.8,on_time,0.017855,False
23,6,True,1,7,10.8,1.1,cloudy,44,0.5,50,tramwaj,HL443,41-09,Bronowice–Borek Fałęcki,Górka Narodowa P+R,Rondo Hipokratesa 02,45,1.1,slight_delay,0.024595,False
13,1,False,12,26,23.0,0.1,sunny,73,1.5,78,tramwaj,RY241,20-04,Borek Fałęcki–Kopiec Wandy,Bronowice Małe,Bronowice Małe 01,35,2.0,slight_delay,0.057685,False
22,2,False,3,5,4.0,0.8,sunny,84,2.1,50,tramwaj,RG810,20-04,Nowy Bieżanów–Krowodrza,Czerwone Maki P+R,Os. Piastów 01,35,0.2,on_time,0.005733,False
16,1,False,7,16,31.0,0.1,cloudy,77,0.3,5,tramwaj,RY524,53-06,Bronowice–Borek Fałęcki,Bronowice Małe,Borek Fałęcki 01,20,7.3,significant_delay,0.364592,True
17,6,True,5,21,19.5,4.4,fog,88,0.4,8,tramwaj,RZ525,08-04,Jarzębiny–Krowodrza,Borek Fałęcki,Kurdwanów P+R 03,35,5.5,significant_delay,0.156405,True
9,2,False,12,9,13.0,0.9,sunny,40,4.6,21,tramwaj,RG498,75-01,Rondo Grunwaldzkie–Czerwone Maki,Krowodrza G. P+R,Górka Narodowa P+R 01,25,6.6,significant_delay,0.264582,True
20,4,False,12,24,13.5,0.4,snow,80,1.2,20,tramwaj,RG588,01-06,Jarzębiny–Krowodrza,Nowy Bieżanów P+R,Salwator 01,20,8.7,significant_delay,0.437463,True
15,5,True,11,3,15.1,0.0,sunny,49,0.5,11,tramwaj,HL871,50-07,Salwator–Krowodrza Górka,Nowy Bieżanów P+R,Dworzec Towarowy 01,30,0.0,on_time,0.0,False
10,6,True,5,3,22.0,1.1,snow,46,2.9,4,tramwaj,HG599,29-05,Rondo Grunwaldzkie–Czerwone Maki,Czerwone Maki P+R,Borek Fałęcki 01,20,7.7,significant_delay,0.383197,True
6,5,True,6,14,30.8,0.2,fog,54,1.1,24,tramwaj,RG597,04-07,Rondo Hipokratesa–Nowy Bieżanów,Bronowice Małe,Bronowice Małe 01,45,7.3,significant_delay,0.161733,True
14,2,False,9,28,21.4,0.9,rain,76,1.2,9,tramwaj,RF784,52-03,Górka Narodowa–Czerwone Maki,Górka Narodowa P+R,Nowy Bieżanów P+R 01,20,1.9,slight_delay,0.095839,False
5,3,False,9,14,17.4,0.2,cloudy,37,4.2,24,tramwaj,RZ230,80-09,Bronowice–Borek Fałęcki,Krowodrza G. P+R,Nowy Bieżanów P+R 01,40,1.2,slight_delay,0.030863,False
20,5,True,12,3,17.1,0.6,sunny,77,3.6,4,tramwaj,HY503,76-10,Rondo Grunwaldzkie–Czerwone Maki,Kurdwanów P+R,Górka Narodowa P+R 01,40,0.0,on_time,0.0,False
13,3,False,3,17,8.3,0.2,rain,51,1.9,77,tramwaj,HY185,55-03,Bronowice–Borek Fałęcki,Górka Narodowa P+R,Krowodrza Górka P+R 03,40,3.0,slight_delay,0.073793,False
11,3,False,12,4,10.5,0.8,fog,63,1.3,14,tramwaj,RZ286,07-05,Kurdwanów–Pleszów,Mały Płaszów P+R,Bronowice Małe 01,45,0.0,on_time,0.0,False
22,0,False,12,6,10.7,0.2,sunny,85,1.8,9,tramwaj,RG435,28-08,Kurdwanów–Pleszów,Kurdwanów P+R,Rondo Grunwaldzkie 01,30,0.0,on_time,0.0,False
5,1,False,7,21,24.3,0.3,rain,38,3.4,72,tramwaj,RF445,49-05,Jarzębiny–Krowodrza,Kurdwanów P+R,Nowy Bieżanów P+R 01,40,0.3,on_time,0.007961,False
11,6,True,9,7,38.4,2.5,rain,75,0.4,11,tramwaj,RG358,11-08,Rondo Grunwaldzkie–Czerwone Maki,Borek Fałęcki,Rondo Hipokratesa 02,40,3.9,moderate_delay,0.096786,True
17,1,False,7,28,30.1,0.1,rain,76,4.1,76,tramwaj,HY867,70-01,Czerwone Maki–Os.Piastów,Górka Narodowa P+R,Rondo Grunwaldzkie 01,20,3.3,moderate_delay,0.165967,True
12,3,False,1,1,-0.0,1.0,sunny,58,2.3,3,tramwaj,RF329,09-01,Borek Fałęcki–Kopiec Wandy,Pleszów,Teatr Słowackiego 01,25,0.0,on_time,0.0,False
13,0,False,7,28,35.7,0.7,sunny,32,1.5,11,tramwaj,HY353,26-01,Czerwone Maki–Os.Piastów,Kurdwanów P+R,Krowodrza Górka P+R 03,45,0.0,on_time,0.0,False
17,6,True,10,5,23.0,0.2,cloudy,67,3.7,20,tramwaj,RP344,17-08,Czerwone Maki–Os.Piastów,Górka Narodowa P+R,Borek Fałęcki 01,40,0.0,on_time,0.0,False
16,1,False,3,3,4.1,0.4,sunny,86,0.1,1,tramwaj,RY677,28-08,Nowy Bieżanów–Krowodrza,Nowy Bieżanów P+R,Czerwone Maki P+R 01,35,0.0,on_time,0.0,False
5,0,False,4,19,20.3,0.8,sunny,40,0.7,9,tramwaj,HL885,48-03,Górka Narodowa–Czerwone Maki,Mały Płaszów P+R,Czerwone Maki P+R 01,35,0.0,on_time,0.0,False
10,0,False,4,17,19.7,0.0,sunny,74,1.0,24,tramwaj,RY896,21-05,Bronowice–Borek Fałęcki,Pleszów,Pleszów 01,25,0.0,on_time,0.0,False
19,4,False,10,5,19.5,0.2,sunny,35,1.8,14,tramwaj,RY692,04-05,Kurdwanów–Pleszów,Pleszów,Dworzec Towarowy 01,45,1.6,slight_delay,0.034619,False
20,5,True,4,5,21.1,0.6,cloudy,80,0.9,3,tramwaj,RG506,26-02,Borek Fałęcki–Kopiec Wandy,Os.Piastów,Kurdwanów P+R 03,40,0.0,on_time,0.0,False
16,4,False,12,11,0.1,0.7,rain,42,2.0,20,tramwaj,HG204,39-10,Mały Płaszów–Cichy Kącik,Borek Fałęcki,Teatr Słowackiego 01,20,5.6,significant_delay,0.281032,True
23,4,False,7,21,33.5,0.6,sunny,93,1.8,3,tramwaj,RY915,73-01,Os.Piastów–Pleszów,Bronowice Małe,Teatr Słowackiego 01,35,0.9,on_time,0.026936,False
11,3,False,5,17,22.8,0.0,fog,48,1.4,21,tramwaj,RF645,55-06,Rondo Grunwaldzkie–Czerwone Maki,Górka Narodowa P+R,Salwator 01,25,3.3,moderate_delay,0.132806,True
15,0,False,8,23,33.4,0.3,sunny,80,4.5,76,tramwaj,RY618,44-01,Rondo Grunwaldzkie–Czerwone Maki,Borek Fałęcki,Dworzec Towarowy 01,35,6.6,significant_delay,0.187327,True
12,3,False,1,17,13.6,0.7,snow,51,2.3,20,tramwaj,RG942,63-02,Borek Fałęcki–Kopiec Wandy,Bronowice Małe,Os. Piastów 01,25,2.1,slight_delay,0.082615,False
20,3,False,2,9,6.6,2.4,rain,48,0.4,72,tramwaj,RG470,59-03,Nowy Bieżanów–Krowodrza,Nowy Bieżanów P+R,Rondo Grunwaldzkie 01,30,6.9,significant_delay,0.230869,True
5,6,True,5,13,29.8,0.8,cloudy,65,2.4,11,tramwaj,RG280,67-05,Salwator–Krowodrza Górka,Krowodrza G. P+R,Czerwone Maki P+R 01,45,0.8,on_time,0.017859,False
8,5,True,6,11,25.2,0.8,sunny,63,0.0,77,tramwaj,RZ576,56-10,Os.Piastów–Pleszów,Bronowice Małe,Czerwone Maki P+R 01,20,2.1,slight_delay,0.103281,False
20,5,True,12,2,11.0,0.3,rain,68,1.0,24,tramwaj,HL430,32-02,Nowy Bieżanów–Krowodrza,Nowy Bieżanów P+R,Pleszów 01,45,0.0,on_time,0.0,False
11,0,False,1,9,7.6,1.1,rain,84,1.4,18,tramwaj,HL561,32-08,Rondo Hipokratesa–Nowy Bieżanów,Górka Narodowa P+R,Nowy Bieżanów P+R 01,45,0.0,on_time,0.0,False
22,5,True,2,28,7.4,0.3,sunny,33,0.3,11,tramwaj,RG444,04-08,Czerwone Maki–Os.Piastów,Rondo Hipokratesa,Bronowice Małe 01,45,0.0,on_time,0.0,False
6,6,True,11,9,12.1,0.0,sunny,55,2.5,9,tramwaj,RF286,63-04,Kurdwanów–Pleszów,Nowy Bieżanów P+R,Nowy Bieżanów P+R 01,25,1.4,slight_delay,0.054827,False
16,0,False,12,11,11.0,0.6,cloudy,44,5.7,77,tramwaj,RF916,34-06,Kurdwanów–Pleszów,Bronowice Małe,Nowy Bieżanów P+R 01,35,1.0,slight_delay,0.029145,False
5,3,False,11,25,20.1,0.8,fog,40,6.0,50,tramwaj,HL710,36-09,Jarzębiny–Krowodrza,Krowodrza G. P+R,Górka Narodowa P+R 01,35,0.7,on_time,0.020173,False
16,4,False,10,17,24.4,0.3,sunny,76,0.2,24,tramwaj,HY629,25-02,Borek Fałęcki–Kopiec Wandy,Rondo Hipokratesa,Krowodrza Górka P+R 03,35,0.4,on_time,0.011131,False
9,4,False,4,2,23.7,0.5,cloudy,74,0.1,14,tramwaj,HG837,53-08,Nowy Bieżanów–Krowodrza,Mały Płaszów P+R,Bronowice Małe 01,35,0.5,on_time,0.013718,False
16,3,False,5,28,19.6,1.7,rain,42,0.1,18,tramwaj,HG807,61-08,Górka Narodowa–Czerwone Maki,Rondo Hipokratesa,Dworzec Towarowy 01,40,4.8,moderate_delay,0.120635,True
10,1,False,6,17,28.6,0.3,sunny,46,4.7,78,tramwaj,RZ911,03-02,Nowy Bieżanów–Krowodrza,Pleszów,Krowodrza Górka P+R 03,35,0.0,on_time,0.0,False
5,3,False,7,28,27.8,0.1,cloudy,82,0.2,50,tramwaj,HL326,52-04,Jarzębiny–Krowodrza,Czerwone Maki P+R,Górka Narodowa P+R 01,45,0.0,on_time,0.0,False
5,6,True,10,7,14.6,0.0,rain,36,4.2,77,tramwaj,HL779,75-06,Jarzębiny–Krowodrza,Pleszów,Nowy Bieżanów P+R 01,20,0.0,on_time,0.0,False
12,4,False,6,27,27.6,0.1,rain,57,1.3,21,tramwaj,RZ666,68-06,Rondo Hipokratesa–Nowy Bieżanów,Górka Narodowa P+R,Os. Piastów 01,20,0.6,on_time,0.032018,False
22,2,False,12,22,4.4,0.2,rain,55,3.8,22,tramwaj,RG863,71-06,Borek Fałęcki–Kopiec Wandy,Pleszów,Teatr Słowackiego 01,40,1.6,slight_delay,0.040783,False
8,6,True,12,11,7.1,1.9,rain,89,1.5,14,tramwaj,RF819,59-05,Czerwone Maki–Os.Piastów,Os.Piastów,Kurdwanów P+R 03,25,0.3,on_time,0.010069,False
15,5,True,1,18,16.2,0.3,snow,75,0.2,9,tramwaj,HL357,30-02,Bronowice–Borek Fałęcki,Czerwone Maki P+R,Rondo Grunwaldzkie 01,25,0.2,on_time,0.007158,False
7,5,True,6,8,32.7,0.1,fog,45,2.0,52,tramwaj,HG423,16-09,Nowy Bieżanów–Krowodrza,Pleszów,Os. Piastów 01,45,2.7,slight_delay,0.059889,False
23,6,True,7,6,34.0,0.1,cloudy,88,0.9,72,tramwaj,RP296,28-08,Os.Piastów–Pleszów,Pleszów,Górka Narodowa P+R 01,25,0.9,on_time,0.037099,False
14,5,True,4,15,18.6,1.1,fog,73,0.0,18,tramwaj,HL841,76-09,Mały Płaszów–Cichy Kącik,Salwator,Rondo Hipokratesa 02,35,0.0,on_time,0.0,False
15,4,False,8,10,37.3,0.7,rain,56,0.1,4,tramwaj,HL202,25-05,Rondo Grunwaldzkie–Czerwone Maki,Os.Piastów,Mały Płaszów P+R 01,20,9.3,significant_delay,0.465466,True
5,0,False,7,17,28.6,0.0,rain,46,3.1,78,tramwaj,HG469,23-05,Mały Płaszów–Cichy Kącik,Salwator,Pleszów 01,25,1.8,slight_delay,0.073814,False
22,0,False,10,26,12.8,0.0,rain,46,0.3,22,tramwaj,HY825,69-03,Jarzębiny–Krowodrza,Górka Narodowa P+R,Górka Narodowa P+R 01,30,2.5,slight_delay,0.083942,False
7,3,False,10,19,16.6,1.1,snow,69,1.0,24,tramwaj,HL146,07-09,Mały Płaszów–Cichy Kącik,Nowy Bieżanów P+R,Os. Piastów 01,35,2.7,slight_delay,0.076669,False
12,0,False,3,16,12.8,0.0,rain,44,4.2,1,tramwaj,HL814,17-08,Borek Fałęcki–Kopiec Wandy,Mały Płaszów P+R,Pleszów 01,40,4.3,moderate_delay,0.108399,True
14,3,False,3,2,15.7,0.2,sunny,82,2.9,9,tramwaj,RY993,02-10,Górka Narodowa–Czerwone Maki,Krowodrza G. P+R,Os. Piastów 01,45,1.1,slight_delay,0.02339,False
7,2,False,6,15,26.4,0.7,sunny,70,3.8,76,tramwaj,HL580,62-08,Górka Narodowa–Czerwone Maki,Krowodrza G. P+R,Pleszów 01,30,0.2,on_time,0.006436,False
19,5,True,4,7,24.2,0.6,rain,45,0.2,18,tramwaj,RF288,07-05,Rondo Hipokratesa–Nowy Bieżanów,Pleszów,Czerwone Maki P+R 01,45,2.7,slight_delay,0.058918,False
14,5,True,9,17,17.5,0.6,cloudy,94,2.5,77,tramwaj,RZ216,09-07,Mały Płaszów–Cichy Kącik,Kurdwanów P+R,Krowodrza Górka P+R 03,25,1.2,slight_delay,0.046054,False
11,2,False,6,1,27.5,0.0,rain,42,0.5,78,tramwaj,RZ175,74-01,Mały Płaszów–Cichy Kącik,Salwator,Borek Fałęcki 01,20,4.6,moderate_delay,0.228294,True
16,6,True,7,1,31.9,0.4,sunny,47,0.0,20,tramwaj,RP252,73-05,Mały Płaszów–Cichy Kącik,Borek Fałęcki,Nowy Bieżanów P+R 01,45,4.2,moderate_delay,0.092692,True
8,2,False,3,6,18.0,0.0,sunny,56,1.3,11,tramwaj,RY354,16-09,Borek Fałęcki–Kopiec Wandy,Borek Fałęcki,Rondo Hipokratesa 02,30,4.2,moderate_delay,0.139524,True
8,3,False,7,2,35.3,0.8,rain,85,5.5,76,tramwaj,RG720,77-10,Salwator–Krowodrza Górka,Borek Fałęcki,Borek Fałęcki 01,25,2.4,slight_delay,0.096705,False
16,5,True,5,11,22.8,2.0,sunny,57,1.0,1,tramwaj,HG894,67-07,Czerwone Maki–Os.Piastów,Krowodrza G. P+R,Borek Fałęcki 01,45,0.0,on_time,0.0,False
8,0,False,4,22,16.6,1.1,cloudy,49,0.7,76,tramwaj,RZ553,39-10,Rondo Hipokratesa–Nowy Bieżanów,Krowodrza G. P+R,Krowodrza Górka P+R 03,25,10.1,major_delay,0.403244,True
6,5,True,10,5,22.3,0.1,sunny,78,0.9,21,tramwaj,RG412,73-10,Salwator–Krowodrza Górka,Pleszów,Borek Fałęcki 01,25,1.2,slight_delay,0.047491,False
6,3,False,8,10,27.1,0.5,rain,49,0.7,78,tramwaj,HY724,13-04,Rondo Grunwaldzkie–Czerwone Maki,Borek Fałęcki,Mały Płaszów P+R 01,30,3.9,moderate_delay,0.12945,True
6,5,True,3,6,19.9,0.6,sunny,88,0.6,3,tramwaj,HG370,11-03,Mały Płaszów–Cichy Kącik,Kurdwanów P+R,Borek Fałęcki 01,25,0.0,on_time,0.0,False
23,4,False,11,24,27.0,0.9,sunny,74,1.7,72,tramwaj,HG277,71-02,Jarzębiny–Krowodrza,Górka Narodowa P+R,Borek Fałęcki 01,20,0.7,on_time,0.036236,False
13,4,False,10,6,21.9,0.0,cloudy,54,1.1,50,tramwaj,RP102,53-08,Mały Płaszów–Cichy Kącik,Pleszów,Krowodrza Górka P+R 03,30,0.0,on_time,0.0,False
21,2,False,9,9,31.8,0.0,rain,52,0.1,78,tramwaj,RZ398,05-04,Kurdwanów–Pleszów,Krowodrza G. P+R,Rondo Grunwaldzkie 01,40,2.9,slight_delay,0.072478,False
15,4,False,2,3,14.8,0.7,sunny,39,4.3,77,tramwaj,HL823,37-08,Mały Płaszów–Cichy Kącik,Pleszów,Dworzec Towarowy 01,40,0.0,on_time,0.0,False
10,0,False,7,24,30.6,0.1,cloudy,68,0.6,1,tramwaj,RY803,30-05,Bronowice–Borek Fałęcki,Salwator,Krowodrza Górka P+R 03,25,4.3,moderate_delay,0.173684,True
15,2,False,12,6,2.3,0.8,snow,47,3.5,20,tramwaj,HG535,15-09,Rondo Hipokratesa–Nowy Bieżanów,Krowodrza G. P+R,Teatr Słowackiego 01,35,2.9,slight_delay,0.084255,False
15,5,True,8,4,27.9,0.6,rain,30,5.2,52,tramwaj,HG763,20-05,Górka Narodowa–Czerwone Maki,Kurdwanów P+R,Os. Piastów 01,35,2.3,slight_delay,0.066949,False
17,6,True,4,19,18.0,0.3,rain,85,1.6,78,tramwaj,RP173,08-03,Nowy Bieżanów–Krowodrza,Krowodrza G. P+R,Teatr Słowackiego 01,45,8.4,significant_delay,0.186222,True
8,5,True,10,17,26.2,1.0,rain,38,0.2,22,tramwaj,HL709,73-05,Borek Fałęcki–Kopiec Wandy,Nowy Bieżanów P+R,Salwator 01,20,5.2,significant_delay,0.261389,True
21,3,False,7,16,30.7,0.5,rain,66,1.1,24,tramwaj,RZ227,60-05,Mały Płaszów–Cichy Kącik,Nowy Bieżanów P+R,Teatr Słowackiego 01,20,8.6,significant_delay,0.431036,True
9,5,True,12,18,14.2,0.3,sunny,61,4.4,24,tramwaj,RG378,65-09,Rondo Hipokratesa–Nowy Bieżanów,Os.Piastów,Dworzec Towarowy 01,35,0.0,on_time,0.0,False
14,3,False,11,14,13.9,0.2,sunny,57,1.7,20,tramwaj,RZ548,11-10,Jarzębiny–Krowodrza,Kurdwanów P+R,Rondo Grunwaldzkie 01,20,0.0,on_time,0.0,False
14,6,True,10,1,18.3,0.4,sunny,77,5.8,52,tramwaj,HY542,42-10,Kurdwanów–Pleszów,Salwator,Teatr Słowackiego 01,40,0.0,on_time,0.0,False
21,6,True,5,26,24.2,0.5,sunny,91,3.1,4,tramwaj,HL126,12-04,Górka Narodowa–Czerwone Maki,Pleszów,Os. Piastów 01,35,0.2,on_time,0.00505,False
13,0,False,9,22,26.7,0.2,cloudy,58,0.4,3,tramwaj,HY883,35-10,Jarzębiny–Krowodrza,Borek Fałęcki,Pleszów 01,40,1.5,slight_delay,0.037179,False
12,1,False,3,16,7.0,0.7,cloudy,86,8.0,76,tramwaj,HY881,23-08,Czerwone Maki–Os.Piastów,Bronowice Małe,Dworzec Towarowy 01,35,2.8,slight_delay,0.081392,False
14,4,False,3,19,15.9,0.5,cloudy,33,1.2,78,tramwaj,RZ384,24-10,Os.Piastów–Pleszów,Os.Piastów,Dworzec Towarowy 01,30,1.0,slight_delay,0.03471,False
15,1,False,1,9,11.6,0.1,cloudy,87,3.0,22,tramwaj,RG750,63-02,Salwator–Krowodrza Górka,Os.Piastów,Mały Płaszów P+R 01,20,1.8,slight_delay,0.087631,False
16,4,False,11,7,9.6,0.4,rain,45,2.8,4,tramwaj,RZ456,53-06,Górka Narodowa–Czerwone Maki,Os.Piastów,Mały Płaszów P+R 01,25,6.4,significant_delay,0.256133,True
14,3,False,10,13,17.2,0.4,rain,88,4.0,21,tramwaj,RF786,14-03,Rondo Hipokratesa–Nowy Bieżanów,Rondo Hipokratesa,Pleszów 01,20,4.1,moderate_delay,0.207072,True
22,3,False,3,26,18.4,0.3,sunny,67,2.8,1,tramwaj,RF521,64-05,Rondo Grunwaldzkie–Czerwone Maki,Salwator,Os. Piastów 01,45,0.0,on_time,0.0,False
8,6,True,6,10,36.3,0.8,cloudy,62,1.1,1,tramwaj,RG933,71-01,Górka Narodowa–Czerwone Maki,Bronowice Małe,Salwator 01,40,2.8,slight_delay,0.070301,False
18,1,False,6,25,34.0,2.8,cloudy,31,2.8,1,tramwaj,RZ190,41-05,Bronowice–Borek Fałęcki,Bronowice Małe,Pleszów 01,35,12.0,major_delay,0.343456,True
7,4,False,11,3,6.5,0.3,fog,88,3.8,20,tramwaj,RF218,52-09,Rondo Grunwaldzkie–Czerwone Maki,Salwator,Borek Fałęcki 01,45,4.3,moderate_delay,0.095133,True
22,0,False,4,23,22.3,0.6,sunny,39,1.0,5,tramwaj,HY773,70-08,Borek Fałęcki–Kopiec Wandy,Pleszów,Czerwone Maki P+R 01,25,1.1,slight_delay,0.043639,False
20,2,False,7,24,24.1,0.5,sunny,34,10.9,21,tramwaj,RG155,25-09,Czerwone Maki–Os.Piastów,Górka Narodowa P+R,Salwator 01,20,0.0,on_time,0.0,False
10,0,False,11,11,14.4,1.5,rain,50,2.0,14,tramwaj,RF737,64-08,Os.Piastów–Pleszów,Krowodrza G. P+R,Krowodrza Górka P+R 03,45,2.2,slight_delay,0.048767,False
11,3,False,1,15,2.1,2.2,rain,79,3.0,20,tramwaj,HY308,35-09,Rondo Grunwaldzkie–Czerwone Maki,Mały Płaszów P+R,Salwator 01,35,13.5,major_delay,0.385663,True
17,4,False,2,5,14.7,0.1,cloudy,69,1.8,78,tramwaj,RP394,57-08,Nowy Bieżanów–Krowodrza,Mały Płaszów P+R,Os. Piastów 01,45,4.7,moderate_delay,0.103828,True
20,5,True,11,7,19.7,0.9,sunny,64,0.4,8,tramwaj,RY129,78-04,Rondo Hipokratesa–Nowy Bieżanów,Kurdwanów P+R,Dworzec Towarowy 01,20,0.0,on_time,7.3e-05,False
18,3,False,12,7,-0.1,0.8,cloudy,58,0.2,20,tramwaj,RP418,71-01,Czerwone Maki–Os.Piastów,Czerwone Maki P+R,Bronowice Małe 01,35,0.5,on_time,0.013705,False
14,3,False,5,20,24.6,0.2,cloudy,93,0.7,18,tramwaj,RG195,29-02,Salwator–Krowodrza Górka,Rondo Hipokratesa,Kurdwanów P+R 03,35,1.0,slight_delay,0.02971,False
8,4,False,10,22,23.2,0.0,fog,51,1.3,20,tramwaj,RZ220,20-08,Rondo Grunwaldzkie–Czerwone Maki,Salwator,Salwator 01,25,2.1,slight_delay,0.083365,False
7,3,False,12,23,11.5,0.3,cloudy,82,1.1,14,tramwaj,HL621,35-07,Bronowice–Borek Fałęcki,Krowodrza G. P+R,Czerwone Maki P+R 01,30,4.3,moderate_delay,0.143174,True
14,6,True,7,7,42.1,1.4,rain,92,1.6,9,tramwaj,RZ583,32-08,Borek Fałęcki–Kopiec Wandy,Rondo Hipokratesa,Bronowice Małe 01,20,4.7,moderate_delay,0.233878,True
11,3,False,11,25,22.6,1.7,cloudy,35,1.7,24,tramwaj,RP492,25-10,Bronowice–Borek Fałęcki,Górka Narodowa P+R,Rondo Hipokratesa 02,20,0.7,on_time,0.03542,False
10,6,True,6,24,26.5,0.1,rain,51,1.9,9,tramwaj,RP984,09-05,Nowy Bieżanów–Krowodrza,Nowy Bieżanów P+R,Nowy Bieżanów P+R 01,45,0.0,on_time,0.0,False
7,1,False,3,27,22.4,0.4,sunny,81,2.2,14,tramwaj,RG448,65-05,Górka Narodowa–Czerwone Maki,Os.Piastów,Mały Płaszów P+R 01,45,1.6,slight_delay,0.034777,False
14,1,False,1,20,2.1,0.2,sunny,46,0.7,11,tramwaj,HY389,39-10,Czerwone Maki–Os.Piastów,Pleszów,Teatr Słowackiego 01,45,0.0,on_time,0.0,False
19,2,False,7,5,42.5,0.1,sunny,46,2.4,22,tramwaj,RZ986,20-08,Czerwone Maki–Os.Piastów,Czerwone Maki P+R,Teatr Słowackiego 01,30,0.6,on_time,0.021572,False
12,2,False,4,15,20.1,0.5,rain,81,0.7,78,tramwaj,RZ453,43-09,Jarzębiny–Krowodrza,Bronowice Małe,Dworzec Towarowy 01,20,5.7,significant_delay,0.282787,True
15,1,False,9,15,36.2,1.2,rain,56,0.4,1,tramwaj,RG566,42-04,Os.Piastów–Pleszów,Mały Płaszów P+R,Os. Piastów 01,45,2.4,slight_delay,0.05335,False
5,1,False,5,21,16.4,1.0,sunny,78,0.5,20,tramwaj,HG685,50-04,Nowy Bieżanów–Krowodrza,Kurdwanów P+R,Górka Narodowa P+R 01,30,0.0,on_time,0.0,False
12,2,False,7,28,43.2,0.1,rain,67,5.9,77,tramwaj,RG144,41-08,Mały Płaszów–Cichy Kącik,Górka Narodowa P+R,Salwator 01,25,9.0,significant_delay,0.360957,True
17,3,False,10,17,27.3,2.3,sunny,85,1.2,1,tramwaj,RG495,20-08,Rondo Hipokratesa–Nowy Bieżanów,Czerwone Maki P+R,Nowy Bieżanów P+R 01,20,3.0,moderate_delay,0.152433,True
8,5,True,12,27,5.4,2.6,sunny,63,0.4,18,tramwaj,HY229,65-10,Jarzębiny–Krowodrza,Os.Piastów,Mały Płaszów P+R 01,25,0.9,on_time,0.035981,False
20,0,False,3,12,12.6,0.6,cloudy,79,4.5,5,tramwaj,RF990,13-08,Salwator–Krowodrza Górka,Nowy Bieżanów P+R,Kurdwanów P+R 03,45,0.7,on_time,0.015135,False
7,1,False,5,25,26.4,0.1,sunny,67,2.3,24,tramwaj,RY638,59-01,Mały Płaszów–Cichy Kącik,Krowodrza G. P+R,Górka Narodowa P+R 01,20,1.4,slight_delay,0.067591,False
15,3,False,7,4,27.5,1.0,sunny,93,4.6,76,tramwaj,RP519,20-02,Rondo Hipokratesa–Nowy Bieżanów,Krowodrza G. P+R,Mały Płaszów P+R 01,20,0.5,on_time,0.024071,False
9,1,False,5,23,20.6,0.7,rain,88,1.8,1,tramwaj,RZ900,34-06,Nowy Bieżanów–Krowodrza,Rondo Hipokratesa,Borek Fałęcki 01,45,6.4,significant_delay,0.141248,True
11,1,False,11,8,19.0,1.3,fog,87,1.1,50,tramwaj,RG765,11-06,Czerwone Maki–Os.Piastów,Nowy Bieżanów P+R,Dworzec Towarowy 01,35,0.0,on_time,0.0,False
5,6,True,6,8,30.2,0.1,sunny,71,3.5,72,tramwaj,RG424,63-09,Bronowice–Borek Fałęcki,Bronowice Małe,Borek Fałęcki 01,40,0.3,on_time,0.008157,False
21,0,False,6,26,31.7,0.2,sunny,64,0.5,50,tramwaj,HY732,09-04,Nowy Bieżanów–Krowodrza,Bronowice Małe,Teatr Słowackiego 01,30,0.2,on_time,0.006441,False
